상가업소번호,상호명,지점명,업종대분류코드,업종대분류명,업종중분류코드,업종중분류명,업종소분류코드,업종소분류명,시군구명,행정동코드,행정동명,법정동명,지번주소,도로명주소,경도,위도
MA0101202406A0038038,길목간이역,,I2,음식,I211,주점,I21104,요리 주점,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 830,강원특별자치도 영월군 무릉도원면 도원운학로 1457-6,128.190107332402,37.328504993221
MA0101202406A0053477,야단법석,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 879,강원특별자치도 영월군 무릉도원면 도원운학로 920-3,128.201866144212,37.2932298040395
MA0101202406A0127879,웰컴투캠프,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 535-3,강원특별자치도 영월군 무릉도원면 무릉법흥로 1128-20,128.278020474844,37.3584551924977
MA0101202406A0188258,블루밍캠프,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 302-2,강원특별자치도 영월군 무릉도원면 백년계곡길 124,128.271444735325,37.3754462363021
MA0101202406A0191748,법흥계곡캠핑오늘,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 115-3,강원특별자치도 영월군 무릉도원면 무릉법흥로 1088,128.279081510657,37.3538037352457
MA0101202406A0214988,월드니스오토캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 795-1,강원특별자치도 영월군 무릉도원면 도원운학로 475-10,128.220672120433,37.2999298375774
MA0101202406A0246010,주천강장어,,I2,음식,I201,한식,I20112,해산물 구이/찜,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 571-1,강원특별자치도 영월군 무릉도원면 도원운학로 255-13,128.242353529613,37.2912980530581
MA0101202406A0264260,더좋은날n캠핑,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 685-1,강원특별자치도 영월군 무릉도원면 도원운학로 1624-6,128.195902245209,37.3410422426294
MA0101202406A0296826,꿈엔들캠프장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 51,강원특별자치도 영월군 무릉도원면 무릉법흥로 968-12,128.280972423635,37.342872532745
MA0101202406A0342617,지에스25무릉도원점,,G2,소매,G204,종합 소매,G20405,편의점,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 1090,강원특별자치도 영월군 무릉도원면 무릉법흥로 307,128.262475154561,37.300284103745
MA0101202406A0417564,지구별캠프,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 133,강원특별자치도 영월군 무릉도원면 무릉법흥로 1104,128.278734196907,37.3552850792628
MA0101202406A0427560,우리두리캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 340,강원특별자치도 영월군 무릉도원면 백년계곡길 15-5,128.271878659246,37.3663778433328
MA0101202406A0481703,무릉스테이194,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 286-9,강원특별자치도 영월군 무릉도원면 백년계곡길 194-14,128.271247516173,37.381151470436
MA0101202406A0504829,심야식당,,I2,음식,I201,한식,I20199,기타 한식 음식점,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 522,강원특별자치도 영월군 무릉도원면 백년계곡길 11,128.272121173173,37.3660328672184
MA0101202408A0052976,정원농산물가공유통,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 도원리 880-1,강원특별자치도 영월군 무릉도원면 도원운학로 831,128.20309224851,37.2958662393652
MA0101202409A0181847,라온,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 271-3,강원특별자치도 영월군 무릉도원면 백년계곡길 170-16,128.272903281017,37.3795839971772
MA0101202409A0190229,그린테크,,M1,과학·기술,M109,기술 서비스,M10904,환경 관련 엔지니어링 서비스업,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 1191-1,강원특별자치도 영월군 무릉도원면 무릉법흥로 428-50,128.263300108151,37.3111681130588
MA0101202410A0343979,학송농원,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 373-1,강원특별자치도 영월군 무릉도원면 무릉법흥로 1300,128.266270804025,37.3692039934047
MA0101202410A0540742,행복한농원,,G2,소매,G205,식료품 소매,G20509,반찬/식료품 소매업,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 무릉리 817,강원특별자치도 영월군 무릉도원면 중방안길 40-8,128.268378671961,37.2918508876676
MA0101202411A0017769,꿈꾸는숲,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 814-3,강원특별자치도 영월군 무릉도원면 술면길 49-20,128.254763735679,37.3208183054792
MA0101202412A0083619,무릉도원캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 627-3,강원특별자치도 영월군 무릉도원면 고일길 15-5,128.195704882786,37.3449634911254
MA0101202501A0025051,도연자락,,R1,예술·스포츠,R104,유원지·오락,R10499,기타 오락관련 서비스업,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 두산리 986,강원특별자치도 영월군 무릉도원면 청옥계곡길 30,128.138213149262,37.3139241330035
MA0101202502A0053114,솔밭펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 655-4,강원특별자치도 영월군 무릉도원면 무릉법흥로 740,128.271269214267,37.3282373121515
MA0101202503A0010705,하얀여울민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 37-11,강원특별자치도 영월군 무릉도원면 무릉법흥로 932,128.280590041452,37.3402908883398
MA0101202503A0035872,젊은달,,I2,음식,I212,비알코올 ,I21201,카페,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 516,강원특별자치도 영월군 무릉도원면 무릉법흥로 1231-11,128.27065160068,37.3652377951729
MA0101202503A0069604,케로아인캠프,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 930-3,강원특별자치도 영월군 무릉도원면 학산길 26-9,128.188247239121,37.3192886328913
MA0101202504A0005395,법흥캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 189-1,강원특별자치도 영월군 무릉도원면 백년계곡길 14-3,128.273804923924,37.3661408787203
MA0101202504A0036805,석천캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 236-2,강원특별자치도 영월군 무릉도원면 백년계곡길 52,128.273376721581,37.3695241170396
MA0101202505A0039619,무릉도원흙집,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 641,강원특별자치도 영월군 무릉도원면 무릉법흥로 715-9,128.267649641953,37.3290329698321
MA0101202505A0041012,두무골민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 700-3,강원특별자치도 영월군 무릉도원면 도원운학로 1614-26,128.196309963293,37.3382901364001
MA0106202506A0297710,법흥캠핑장,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 189-1,강원특별자치도 영월군 무릉도원면 백년계곡길 14-3,128.273804923924,37.3661408787203
MA0106202507A0670522,남강,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 89-9,강원특별자치도 영월군 무릉도원면 무릉법흥로 1050-16,128.28020147848,37.3499715101252
MA0106202507A1574279,남강캠프,,G2,소매,G213,오락용품 소매,G21304,운동용품 소매업,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 법흥리 89-9,강원특별자치도 영월군 무릉도원면 무릉법흥로 1050-16,128.28020147848,37.3499715101252
MA0106202511A0053263,미니편의점,,G2,소매,G221,기타 상품 소매,G22199,그 외 기타 상품 전문 소매업,영월군,51750380,무릉도원면,무릉도원면,강원특별자치도 영월군 무릉도원면 운학리 831-7,강원특별자치도 영월군 무릉도원면 도원운학로 1455,128.19035181376,37.3282682786755
MA010120220800111486,이정자공방,,G2,소매,G218,장식품 소매,G21802,기념품점,영월군,51750330,북면,북면,강원특별자치도 영월군 북면 마차리 1474-3,강원특별자치도 영월군 북면 골마차길 25-2,128.446259623595,37.2576462983443
MA010120220800142738,덕이민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750330,북면,북면,강원특별자치도 영월군 북면 마차리 1190-21,강원특별자치도 영월군 북면 미재골길 2,128.456340669083,37.2543513080634
MA010120220801571769,산골초가,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750330,북면,북면,강원특별자치도 영월군 북면 공기리 48,강원특별자치도 영월군 북면 굴앞마을길 64-90,128.450822602003,37.3168466710326
MA010120220801766437,신데렐라모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,영월군,51750330,북면,북면,강원특별자치도 영월군 북면 문곡리 1580-1,강원특별자치도 영월군 북면 남애길 15,128.416363887103,37.2104995027943
MA010120220802654419,하호건축사사무소주,,M1,과학·기술,M109,기술 서비스,M10901,건축 설계 및 관련 서비스업,영월군,51750330,북면,북면,강원특별자치도 영월군 북면 문곡리 138,강원특별자치도 영월군 북면 시루산길 133-2,128.446542610965,37.2123060819014
MA010120220803229548,하늬네농장,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,영월군,51750330,북면,북면,강원특별자치도 영월군 북면 연덕리 398-3,강원특별자치도 영월군 북면 원동재로 806,128.421906845231,37.2729153963033
MA010120220804674551,처갓집양념치킨마차점,,I2,음식,I210,기타 간이,I21006,치킨,영월군,51750330,북면,북면,강원특별자치도 영월군 북면 마차리 1158-11,강원특별자치도 영월군 북면 마차중앙1길 39-1,128.457111815655,37.2563509705192
MA010120220804674942,천궁송어,,I2,음식,I201,한식,I20111,횟집,영월군,51750330,북면,북면,강원특별자치도 영월군 북면 문곡리 1447-5,강원특별자치도 영월군 북면 원동재로 104,128.419698425131,37.2201270348235
MA010120220804676157,밤치식당,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750330,북면,북면,강원특별자치도 영월군 북면 마차리 216-1,강원특별자치도 영월군 북면 밤재로 980,128.476563038275,37.3011939605642
MA010120220804676392,초원식당,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750330,북면,북면,강원특별자치도 영월군 북면 마차리 812-26,강원특별자치도 영월군 북면 마차중앙1길 39-3,128.457057727534,37.2564687616983
MA010120220804676416,대원식당,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,영월군,51750330,북면,북면,강원특별자치도 영월군 북면 마차리 1189-19,강원특별자치도 영월군 북면 봉래산로 972,128.456948126373,37.2542897755194
MA010120220804676879,다미헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,영월군,51750330,북면,북면,강원특별자치도 영월군 북면 마차리 1167-1,강원특별자치도 영월군 북면 마차중앙1길 11,128.455483563473,37.2560826926529
MA010120220804677097,문곡송어횟집,,I2,음식,I201,한식,I20111,횟집,영월군,51750330,북면,북면,강원특별자치도 영월군 북면 문곡리 898,강원특별자치도 영월군 북면 하늘샘길 10,128.426146869684,37.2442766760694
MA010120220804677703,선돌마루,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750330,북면,북면,강원특별자치도 영월군 북면 문곡리 1580-4,강원특별자치도 영월군 북면 남애길 11,128.416603592584,37.2106678211999
MA010120220804677722,서울설비공사,,G2,소매,G207,담배 소매,G20701,담배/전자담배 소매업,영월군,51750330,북면,북면,강원특별자치도 영월군 북면 마차리 1160-9,강원특별자치도 영월군 북면 마차중앙1길 37,128.456830616554,37.2563814604043
